8.27369538247923e-20	0	0	0	0	0	0	0	0	0	0	0
8.20885047630933e-20	0	0	0	0	0	0	0	0	0	0	0
8.32873706254128e-20	0	0	0	0	0	0	0	0	0	0	0
8.28369181876358e-20	0	0	0	0	0	0	0	0	0	0	0
8.37149605036136e-20	0	0	0	0	0	0	0	0	0	0	0
0	8.47016278428565e-20	0	0	0	0	0	0	0	0	0	0
0	8.3522462088948e-20	0	0	0	0	0	0	0	0	0	0
0	0	0	0	8.487618236482e-20	0	0	0	0	0	0	0
0	8.40328052795099e-20	0	0	0	0	0	0	0	0	0	0
0	8.44038666987527e-20	0	0	0	0	0	0	0	0	0	0
0	0	8.33598292103159e-20	0	0	0	0	0	0	0	0	0
0	0	8.23172464044435e-20	0	0	0	0	0	0	0	0	0
0	0	8.36739427416851e-20	0	0	0	0	0	0	0	0	0
0	0	8.31758883052723e-20	0	0	0	0	0	0	0	0	0
0	0	8.27907429296165e-20	0	0	0	0	0	0	0	0	0
0	0	0	8.38435131226389e-20	0	0	0	0	0	0	0	0
0	0	0	8.27469953757591e-20	0	0	0	0	0	0	0	0
0	0	0	0	0	0	8.37288792353811e-20	0	0	0	0	0
0	0	0	8.31033863618934e-20	0	0	0	0	0	0	0	0
0	0	0	8.31975535960018e-20	0	0	0	0	0	0	0	0
0	8.30696097446089e-20	0	0	0	0	0	0	0	0	0	0
0	0	0	0	8.36953037972686e-20	0	0	0	0	0	0	0
0	0	0	0	8.36920909555504e-20	0	0	0	0	0	0	0
0	8.44720087027827e-20	0	0	0	0	0	0	0	0	0	0
0	8.33253963205153e-20	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	8.31611765194599e-20	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	8.49311643854236e-20
0	0	0	0	0	0	0	0	0	0	0	8.34110930478792e-20
0	0	0	0	0	0	0	0	0	0	0	8.53415917161679e-20
0	0	0	0	0	0	0	0	0	0	0	8.26668313146747e-20
0	0	0	0	0	0	8.3357569115563e-20	0	0	0	0	0
0	0	0	8.50223124939382e-20	0	0	0	0	0	0	0	0
0	0	0	0	0	0	8.36550461636282e-20	0	0	0	0	0
0	0	0	0	0	0	8.4259059960594e-20	0	0	0	0	0
0	0	0	0	0	0	8.31055407868293e-20	0	0	0	0	0
0	0	0	0	0	0	0	8.38696848756983e-20	0	0	0	0
0	0	0	0	0	0	0	8.34882500174951e-20	0	0	0	0
0	0	0	0	0	0	0	8.44066237509757e-20	0	0	0	0
0	0	0	0	0	0	0	8.45593901945186e-20	0	0	0	0
0	0	0	0	0	0	0	8.39442718601664e-20	0	0	0	0
0	0	0	0	0	0	0	0	8.30615058901876e-20	0	0	0
0	0	0	0	0	0	0	0	8.35156831953899e-20	0	0	0
0	0	0	0	0	0	0	0	8.23477845974243e-20	0	0	0
0	0	0	0	0	0	0	0	8.24063443920659e-20	0	0	0
0	0	0	0	0	0	0	0	8.43758091100366e-20	0	0	0
0	0	0	0	0	0	0	0	0	8.32652040275233e-20	0	0
0	0	0	0	0	0	0	0	0	8.36391016735629e-20	0	0
0	0	0	0	0	0	0	0	0	8.2501152496375e-20	0	0
0	0	0	0	0	0	0	0	0	8.37751719496581e-20	0	0
0	0	0	0	0	0	0	0	0	8.42216766932852e-20	0	0
0	0	0	0	0	0	0	0	0	0	8.24398833669831e-20	0
0	0	0	0	0	0	0	0	0	0	8.3846042197244e-20	0
0	0	0	0	0	0	0	0	0	0	8.43026148882087e-20	0
0	0	0	0	0	0	0	0	0	0	8.31213375510999e-20	0
0	0	0	0	0	0	0	0	0	0	8.50687770425053e-20	0
0	0	0	0	0	8.40682447964365e-20	0	0	0	0	0	0
0	0	0	0	0	8.40065008671075e-20	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	8.39773296732337e-20
0	0	0	0	0	8.44573925258228e-20	0	0	0	0	0	0
0	0	0	0	0	8.46860810117891e-20	0	0	0	0	0	0
