6.73937130790142e-23	0	8.27929454833575e-20	8.6158695049958e-23	2.97329223079913e-23	4.99181310484773e-21	4.04929836609829e-23	3.01720625599483e-23	1.9464192401202e-23	6.44852420193261e-21	9.82005390702602e-24	5.31983222109034e-21
6.75820940722686e-23	8.26499319143243e-20	0	8.66811587278905e-23	3.05972017436701e-23	4.95780459689225e-21	4.07435074846306e-23	2.99106897219351e-23	1.87393354180643e-23	6.33721582562801e-21	9.70031215469811e-24	5.36137330295548e-21
5.96234465989385e-23	8.28755659660336e-20	0	7.90059640815667e-23	2.90433721962224e-23	3.43543123593098e-21	3.89414666874098e-23	2.89041703888655e-23	1.80486779284839e-23	7.85395559797412e-21	9.03127190738407e-24	8.5098829860482e-21
7.08611444021488e-23	8.4259992274654e-20	0	9.14571887830613e-23	2.96164979853861e-23	6.01128157714e-21	4.11652614010594e-23	3.06822877977249e-23	1.98514597192453e-23	5.87127670298022e-21	1.00322504022938e-23	4.46864688529176e-21
6.11283524422666e-23	0	8.28676242015922e-20	7.71855611689421e-23	3.0866406641213e-23	3.25800146322034e-21	4.11850512337767e-23	2.97843772694358e-23	1.81702034187156e-23	9.36264746513971e-21	9.39070461026163e-24	9.59354447787533e-21
8.29952199824173e-20	8.45592184776617e-23	7.96836668705705e-23	0	2.59078066826795e-22	3.36182975142567e-22	1.26578240703435e-22	1.88045068760491e-22	1.03721427765903e-21	8.93089413310064e-23	2.39801648054106e-22	3.58581398298299e-23
8.23242934126237e-20	9.85197006880473e-23	9.42619003877924e-23	0	2.69939995690108e-22	4.13839851508999e-22	1.38251876184067e-22	1.99112566410425e-22	8.58654552644615e-22	1.06326747871424e-22	2.05976435070356e-22	4.23090109585174e-23
0	9.79827572109269e-23	9.49240115102887e-23	8.22978408722299e-20	2.89101727077791e-22	4.09824807867646e-22	1.46664431389817e-22	2.09794465164371e-22	8.94865449518476e-22	1.05728451682284e-22	2.06845271367719e-22	4.32425751857065e-23
8.31087718945694e-20	8.21622837326108e-23	7.74348576942701e-23	0	3.38790227615819e-22	3.00681447244065e-22	1.53075985001126e-22	2.44009376766507e-22	1.33567492545293e-21	9.03987930663833e-23	2.69686129505385e-22	3.67390566771609e-23
0	8.37191859945999e-23	7.83978173940149e-23	8.36745154420421e-20	2.65008261076565e-22	3.31401675115184e-22	1.28364450753975e-22	1.91412530177888e-22	1.08550352400298e-21	8.5398292685689e-23	2.46789735176782e-22	3.69238301442058e-23
2.61292233341809e-22	3.69350136691508e-23	3.03919321316591e-23	2.96314907001754e-22	8.20847066699956e-20	5.18110904768172e-23	8.87347978100636e-21	0	6.48144820599827e-22	5.90349613205588e-23	1.98454718863726e-22	2.53719417734466e-23
2.44004145066977e-22	3.82809168490232e-23	3.10032726598273e-23	2.71500574955533e-22	8.31049414453308e-20	5.15469984888556e-23	1.16910937117732e-20	0	5.72016164374057e-22	6.24949926468513e-23	1.82302363306967e-22	2.5619966555265e-23
2.56775429541493e-22	3.35090108219382e-23	2.81887315929516e-23	2.93212906682511e-22	0	4.71040692204928e-23	6.3697162921424e-21	8.2215153487054e-20	7.47120211518966e-22	5.38749137410743e-23	2.31134551482806e-22	2.3609920335629e-23
2.5847513599679e-22	3.4858204110289e-23	2.8707027394858e-23	3.00644546990279e-22	0	4.97510381238014e-23	7.06494494298375e-21	8.27216750435494e-20	7.34119803030031e-22	5.56067487559085e-23	2.18912001147718e-22	2.40487049259725e-23
2.34903176094497e-22	3.89129439515309e-23	3.18226174741759e-23	2.63918548282935e-22	0	5.15380132395666e-23	1.42413101884311e-20	8.31181678870684e-20	5.20143593410498e-22	6.38342704461799e-23	1.74174304541408e-22	2.70679150020552e-23
2.30427663364524e-22	3.16227413052334e-21	4.71910804717105e-21	3.16999673438123e-22	4.57298528945147e-23	0	4.90860257554958e-23	4.26088239049062e-23	3.97935553873773e-23	1.20482358924613e-21	1.85016952649344e-23	4.79351257144436e-22
2.55874366432272e-22	3.9116725629337e-21	5.11653021846794e-21	3.63679970354475e-22	5.45713384828343e-23	0	6.0287907627596e-23	5.16288948005551e-23	4.35441890039157e-23	1.64122847035716e-21	2.00952958441831e-23	5.48956114651056e-22
2.45907089944294e-22	2.5210662485488e-21	3.69345593104745e-21	3.44001201129736e-22	4.6024974021832e-23	0	4.73621040397944e-23	4.20307526532561e-23	4.09715918654408e-23	9.92323905714951e-22	1.87156687458832e-23	4.17116626377053e-22
2.58200268178328e-22	3.06488852978122e-21	4.27353948257602e-21	3.61501419381794e-22	5.14935921252943e-23	0	5.4991230035431e-23	4.69848849195901e-23	4.31818958927453e-23	1.27176007893493e-21	1.94158784506607e-23	4.73091059011808e-22
2.81823499777e-22	3.12148275977307e-21	3.93980758383532e-21	3.99661903650475e-22	5.71050130707591e-23	0	5.91178314252026e-23	5.16003883574369e-23	4.65310295346975e-23	1.38953553622373e-21	2.04820793019894e-23	4.79598853755398e-22
1.14875273335621e-22	4.97465814260616e-23	3.83740322633317e-23	1.38239441945637e-22	1.16523779159801e-20	5.16757783818237e-23	0	3.35778435926949e-20	1.67080549019676e-22	9.01173234029506e-23	6.83531121756701e-23	3.66084421757723e-23
1.13213040786648e-22	5.11552391785391e-23	4.0973229386068e-23	1.3856349591694e-22	8.59725740381492e-21	5.48323220225684e-23	0	2.19422229620236e-20	1.50444780530182e-22	9.98824617770611e-23	6.18382812273756e-23	4.07601501719619e-23
1.21675233134815e-22	5.41112222899077e-23	4.25980963709887e-23	1.52621155821234e-22	1.06342384733276e-20	5.81332697259549e-23	0	2.72914844793819e-20	1.65547555575872e-22	1.0356849866863e-22	6.65544303919052e-23	4.13231461097297e-23
1.09131840209123e-22	5.05130986912138e-23	3.97352808850404e-23	1.30940519483848e-22	7.94839307952042e-21	5.17793770086239e-23	0	2.08955713085507e-20	1.42276726925624e-22	9.8889571041814e-23	5.95836665872098e-23	4.04029118710133e-23
1.10721685376387e-22	5.51963662783621e-23	4.14924712670538e-23	1.36792409935611e-22	7.47717179804361e-21	5.51570690765109e-23	0	1.87233964125519e-20	1.42479799901743e-22	1.05654105949732e-22	6.04125611368367e-23	4.2270565441616e-23
1.70312783810425e-22	3.48701593056408e-23	2.80842471514756e-23	1.92401476884861e-22	0	4.43660063809015e-23	1.97139960860564e-20	8.27433769774604e-20	3.86761619530872e-22	5.89126922643281e-23	1.4251597423423e-22	2.47259233765058e-23
1.57571404008627e-22	3.71925269416042e-23	3.01526328657086e-23	1.81981605601013e-22	8.37278953970539e-20	4.55870872131137e-23	3.48918363913703e-20	0	3.20010466478117e-22	6.2369560849407e-23	1.2121228829762e-22	2.7489319734178e-23
1.76180205261018e-22	3.90579762084294e-23	3.09518892595214e-23	2.09682036368715e-22	0	4.80874815447045e-23	2.85776528852744e-20	8.28666620332663e-20	3.64749539043367e-22	6.56619441231456e-23	1.31213213491359e-22	2.80203240996513e-23
1.72293722006628e-22	3.69966317686057e-23	2.90713731851924e-23	1.92916351936626e-22	0	4.60377576833764e-23	2.49234568093826e-20	8.32161517673435e-20	3.75457539758343e-22	6.08804722627817e-23	1.35807019908086e-22	2.66386263246265e-23
2.26605982714015e-22	3.90295137949843e-23	3.24076431961872e-23	2.55036543623554e-22	8.37697149666084e-20	5.12084463743622e-23	1.55489762565155e-20	0	4.80311723440834e-22	6.37081173344498e-23	1.60906479431368e-22	2.66747407605476e-23
1.1605336634372e-21	1.93192407928228e-23	1.76599214973733e-23	8.74736780238395e-22	6.97479588486957e-22	3.92690128446154e-23	1.62265811342215e-22	4.18647241223254e-22	0	2.34354480503943e-23	1.0082734335528e-20	1.18109944063421e-23
1.34228082363081e-21	2.01151514712225e-23	1.83072674275592e-23	9.83911941863255e-22	5.97739081773322e-22	4.16035904958156e-23	1.47637634760641e-22	3.66546785011e-22	0	2.42930092538025e-23	1.00812487618657e-20	1.17022198719928e-23
1.40461493168421e-21	2.00191456677555e-23	1.89058762901669e-23	1.02940073852312e-21	6.41139839089902e-22	4.29481032397494e-23	1.59252456307388e-22	3.86359104392774e-22	0	2.4132452442238e-23	9.06913688888313e-21	1.21470119888765e-23
1.42791262589948e-21	2.03458445942385e-23	1.90158133443139e-23	1.05814412855379e-21	7.2359906134004e-22	4.39533914973554e-23	1.72849642211748e-22	4.31577494749767e-22	0	2.56166161167886e-23	7.85544939348869e-21	1.26051171144636e-23
1.73727100711028e-21	2.07280662050208e-23	1.9790973152139e-23	1.23100481084694e-21	5.36956512670351e-22	4.6005577688018e-23	1.39136584141683e-22	3.31164901539378e-22	0	2.50176040987661e-23	8.462735612039e-21	1.20306760807325e-23
6.56513171455911e-23	1.53059540065861e-20	4.86364585810833e-21	8.76952535330925e-23	5.87957729930069e-23	9.58729536128093e-22	1.03394707105969e-22	6.40807188688059e-23	2.36772435055836e-23	0	1.12031597738052e-23	1.0178226769862e-20
6.45756464380094e-23	4.40112678753895e-20	1.11459224549073e-20	8.63862232252835e-23	5.06566013563137e-23	1.37462482130692e-21	8.34764231804363e-23	5.29839916344855e-23	2.2170007036619e-23	0	1.07662481937761e-23	1.69034628927301e-20
7.18979040390779e-23	1.67407747864803e-20	5.25877034323402e-21	9.44955903588173e-23	6.40275100448525e-23	1.15669863449671e-21	1.12459330420415e-22	6.76658028104166e-23	2.56438453838182e-23	0	1.22582563293349e-23	7.94647237597764e-21
7.93225257275718e-23	2.322802441914e-20	6.9925580790497e-21	1.07487997165615e-22	6.22233595481613e-23	1.47587571945345e-21	1.0848067918269e-22	6.70835634676564e-23	2.62314262833541e-23	0	1.2295165938063e-23	7.5993324567115e-21
7.33398316561088e-23	3.2820715339315e-20	8.99086180388896e-21	9.7710567209393e-23	5.68226124649696e-23	1.50289960208455e-21	9.41928034672539e-23	6.05067156054682e-23	2.42384642800179e-23	0	1.18570438705078e-23	1.01838961274381e-20
3.50708432809396e-22	1.08290178285332e-23	9.9973544758479e-24	2.60589857162039e-22	2.04069838970702e-22	2.03361279147133e-23	6.38326037907289e-23	1.42683610891421e-22	1.14569769750559e-20	1.22158691656892e-23	0	6.75838397549155e-24
3.48934776661953e-22	1.03486352685365e-23	9.90848169550466e-24	2.62923555444709e-22	1.87361430540165e-22	2.06687955493669e-23	6.16839179062823e-23	1.31131239780668e-22	1.0177054656991e-20	1.18370298626697e-23	0	6.67202901614527e-24
3.32404968465323e-22	1.08813799692752e-23	9.64183257793191e-24	2.52510815800501e-22	2.53555894996116e-22	2.06738421607054e-23	7.41659878474243e-23	1.67011273384885e-22	1.35652191969142e-20	1.28219999420487e-23	0	6.88960668509489e-24
2.55194734082955e-22	9.26940025715723e-24	8.92624891282299e-24	1.93740510490839e-22	1.79914975920523e-22	1.79640543117531e-23	5.64038632651143e-23	1.25826909077698e-22	6.35998170804415e-21	1.06229513397037e-23	0	5.96441081475367e-24
2.58434497032485e-22	9.34921979175775e-24	8.9809578364438e-24	1.97665267285421e-22	1.84734626614664e-22	1.82579139868576e-23	5.92493088262701e-23	1.26997047894284e-22	6.56474286609106e-21	1.07869394437511e-23	0	6.02310340403177e-24
2.89003262650724e-23	1.00482336967209e-20	5.71023013782122e-21	3.67980573087552e-23	2.30813604430319e-23	4.29000225477076e-22	3.83074319460009e-23	2.41385849015339e-23	1.1357631105287e-23	7.85625376906359e-21	6.14250596060724e-24	0
2.69637071029739e-23	7.7122443094571e-21	4.42294979144962e-21	3.3619314243884e-23	2.21834274736324e-23	3.79604184241363e-22	3.57682226858405e-23	2.38799419319549e-23	1.09681754222542e-23	6.16506975536462e-21	6.05611146128523e-24	0
3.44100060293968e-23	1.55585095413774e-20	7.12111838813513e-21	4.41436316191164e-23	2.85534439426942e-23	5.45715878007256e-22	4.49436745407909e-23	3.02239166065866e-23	1.35763766524359e-23	1.63911377057755e-20	6.92350106556424e-24	0
3.34698438594892e-23	1.71484979236315e-20	7.89292391384595e-21	4.29883574323933e-23	2.60696952599904e-23	5.60560967029666e-22	4.29704891843382e-23	2.80474215927249e-23	1.29512237863147e-23	1.37562554035761e-20	6.76276262942006e-24	0
3.18638109993139e-23	1.31787722343523e-20	6.81423412655194e-21	4.05914291165081e-23	2.50746795099528e-23	4.99305633483279e-22	4.04449079643465e-23	2.65417619009819e-23	1.20326582591785e-23	1.05347013731261e-20	6.54094275657801e-24	0
